Date,Close,High,Low,Open
2015-11-24,7831.600098,7870.350098,7812.649902,7837.0
2015-11-26,7883.799805,7897.100098,7832.0,7837.149902
2015-11-27,7942.700195,7959.299805,7879.450195,7910.600098
2015-11-30,7935.25,7966.0,7922.799805,7936.25
2015-12-01,7954.899902,7972.149902,7934.149902,7958.149902
2015-12-02,7931.350098,7979.299805,7910.799805,7976.700195
2015-12-03,7864.149902,7912.299805,7853.299805,7902.299805
2015-12-04,7781.899902,7821.399902,7775.700195,7817.600098
2015-12-07,7765.399902,7825.399902,7746.049805,7816.549805
2015-12-08,7701.700195,7771.25,7685.450195,7738.5
2015-12-09,7612.5,7702.850098,7606.899902,7695.5
2015-12-10,7683.299805,7691.950195,7610.0,7643.299805
2015-12-11,7610.450195,7703.049805,7575.299805,7699.600098
2015-12-14,7650.049805,7663.950195,7551.049805,7558.200195
2015-12-15,7700.899902,7705.0,7625.100098,7659.149902
2015-12-16,7750.899902,7776.600098,7715.75,7725.25
2015-12-17,7844.350098,7852.899902,7737.549805,7783.049805
2015-12-18,7761.950195,7836.149902,7753.350098,7828.899902
2015-12-21,7834.450195,7840.75,7733.450195,7745.649902
2015-12-22,7786.100098,7846.299805,7776.850098,7829.399902
2015-12-23,7865.950195,7871.450195,7826.100098,7830.450195
2015-12-24,7861.049805,7888.75,7835.5,7888.75
2015-12-28,7925.149902,7937.200195,7863.0,7863.200195
2015-12-29,7928.950195,7942.149902,7902.75,7929.200195
2015-12-30,7896.25,7944.75,7889.850098,7938.600098
2015-12-31,7946.350098,7955.549805,7891.149902,7897.799805
2016-01-01,,,,
2016-01-04,7791.299805,7937.549805,7781.100098,7924.549805
2016-01-05,7784.649902,7831.200195,7763.25,7828.399902
2016-01-06,7741.0,7800.950195,7721.200195,7788.049805
2016-01-07,7568.299805,7674.950195,7556.600098,7673.350098
2016-01-08,7601.350098,7634.100098,7581.049805,7611.649902
2016-01-11,7563.850098,7605.100098,7494.350098,7527.450195
2016-01-12,7510.299805,7588.299805,7487.799805,7587.200195
2016-01-13,7562.399902,7590.950195,7425.799805,7557.899902
2016-01-14,7536.799805,7604.799805,7443.799805,7467.399902
2016-01-15,7437.799805,7566.5,7427.299805,7561.649902
2016-01-18,7351.0,7463.649902,7336.399902,7420.350098
2016-01-19,7435.100098,7462.75,7364.149902,7381.799805
2016-01-20,7309.299805,7470.899902,7241.5,7357.0
2016-01-21,7276.799805,7398.700195,7250.0,7376.649902
2016-01-22,7422.450195,7433.399902,7327.600098,7355.700195
2016-01-25,7436.149902,7487.149902,7421.200195,7468.75
2016-01-27,7437.75,7477.899902,7419.700195,7469.600098
2016-01-28,7424.649902,7468.850098,7409.600098,7426.5
2016-01-29,7563.549805,7575.649902,7402.799805,7413.350098
2016-02-01,7555.950195,7600.450195,7541.25,7589.5
2016-02-02,7455.549805,7576.299805,7428.049805,7566.649902
2016-02-03,7361.799805,7419.399902,7350.299805,7392.450195
2016-02-04,7404.0,7457.049805,7365.950195,7411.450195
2016-02-05,7489.100098,7503.149902,7406.649902,7418.25
2016-02-08,7387.25,7512.549805,7363.200195,7489.700195
2016-02-09,7298.200195,7323.450195,7275.149902,7303.950195
2016-02-10,7215.700195,7271.850098,7177.75,7264.299805
2016-02-11,6976.350098,7208.649902,6959.950195,7203.600098
2016-02-12,6980.950195,7034.799805,6869.0,7023.649902
2016-02-15,7162.950195,7182.799805,7056.799805,7057.350098
2016-02-16,7048.25,7204.649902,7037.700195,7201.25
2016-02-17,7108.450195,7123.700195,6960.649902,7058.850098
2016-02-18,7191.75,7215.100098,7127.850098,7177.399902
2016-02-19,7210.75,7226.850098,7145.950195,7170.549805
2016-02-22,7234.549805,7252.399902,7200.700195,7208.850098
2016-02-23,7109.549805,7241.700195,7090.700195,7240.299805
2016-02-24,7018.700195,7090.799805,7009.75,7075.0
2016-02-25,6970.600098,7034.200195,6961.399902,7029.850098
2016-02-26,7029.75,7052.899902,6985.100098,7039.299805
2016-02-29,6987.049805,7094.600098,6825.799805,7050.450195
2016-03-01,7222.299805,7235.5,7035.100098,7038.25
2016-03-02,7368.850098,7380.350098,7308.149902,7321.700195
2016-03-03,7475.600098,7483.950195,7406.049805,7429.549805
2016-03-04,7485.350098,7505.899902,7444.100098,7505.399902
2016-03-08,7485.299805,7527.149902,7442.149902,7486.399902
2016-03-09,7531.799805,7539.0,7424.299805,7436.100098
2016-03-10,7486.149902,7547.100098,7447.399902,7545.350098
2016-03-11,7510.200195,7543.950195,7460.600098,7484.850098
2016-03-14,7538.75,7583.700195,7515.049805,7542.600098
2016-03-15,7460.600098,7545.200195,7452.799805,7535.850098
2016-03-16,7498.75,7508.0,7405.149902,7457.049805
2016-03-17,7512.549805,7585.299805,7479.399902,7557.399902
2016-03-18,7604.350098,7613.600098,7517.899902,7534.649902
2016-03-21,7704.25,7713.549805,7617.700195,7619.200195
2016-03-22,7714.899902,7728.200195,7643.799805,7695.549805
2016-03-23,7716.5,7726.850098,7670.600098,7717.450195
2016-03-28,7615.100098,7749.399902,7587.700195,7741.0
2016-03-29,7597.0,7652.899902,7582.25,7606.549805
2016-03-30,7735.200195,7741.950195,7643.450195,7651.100098
2016-03-31,7738.399902,7777.600098,7702.0,7727.649902
2016-04-01,7713.049805,7740.149902,7666.100098,7718.049805
2016-04-04,7758.799805,7764.450195,7704.399902,7733.149902
2016-04-05,7603.200195,7736.299805,7588.649902,7736.299805
2016-04-06,7614.350098,7638.649902,7591.75,7636.049805
2016-04-07,7546.450195,7630.75,7535.850098,7630.399902
2016-04-08,7555.200195,7569.350098,7526.700195,7542.350098
2016-04-11,7671.399902,7678.799805,7516.850098,7577.799805
2016-04-12,7708.950195,7717.399902,7663.350098,7669.25
2016-04-13,7850.450195,7864.799805,7772.200195,7777.149902
2016-04-18,7914.700195,7920.600098,7842.75,7908.149902
2016-04-20,7914.75,7950.399902,7877.549805,7950.049805
2016-04-21,7912.049805,7978.450195,7884.100098,7953.649902
2016-04-22,7899.299805,7923.350098,7873.350098,7891.799805
2016-04-25,7855.049805,7911.0,7827.0,7894.799805
2016-04-26,7962.649902,7974.5,7822.549805,7828.149902
2016-04-27,7979.899902,7991.0,7940.549805,7942.0
2016-04-28,7847.25,7992.0,7834.450195,7967.399902
2016-04-29,7849.799805,7889.049805,7788.700195,7844.25
2016-05-02,7805.899902,7829.799805,7777.299805,7822.700195
2016-05-03,7747.0,7890.25,7735.149902,7824.799805
2016-05-04,7706.549805,7749.0,7697.25,7724.149902
2016-05-05,7735.5,7777.549805,7706.850098,7731.0
2016-05-06,7733.450195,7738.899902,7678.350098,7717.649902
2016-05-09,7866.049805,7873.649902,7753.549805,7755.25
2016-05-10,7887.799805,7896.899902,7837.700195,7873.549805
2016-05-11,7848.850098,7893.100098,7780.899902,7804.649902
2016-05-12,7900.399902,7916.049805,7849.649902,7871.450195
2016-05-13,7814.899902,7881.0,7784.200195,7881.0
2016-05-16,7860.75,7873.899902,7772.149902,7831.200195
2016-05-17,7890.75,7940.100098,7879.700195,7896.850098
2016-05-18,7870.149902,7882.049805,7810.75,7846.75
2016-05-19,7783.399902,7876.200195,7766.799805,7875.5
2016-05-20,7749.700195,7812.399902,7735.75,7792.200195
2016-05-23,7731.049805,7820.600098,7722.200195,7813.950195
2016-05-24,7748.850098,7761.549805,7715.799805,7738.049805
2016-05-25,7934.899902,7941.200195,7809.299805,7811.799805
2016-05-26,8069.649902,8083.0,7948.5,7974.450195
2016-05-27,8156.649902,8164.200195,8077.049805,8081.950195
2016-05-30,8178.5,8200.0,8150.799805,8166.5
2016-05-31,8160.100098,8213.599609,8134.299805,8209.849609
2016-06-01,8179.950195,8215.349609,8171.049805,8179.200195
2016-06-02,8218.950195,8229.5,8154.75,8156.899902
2016-06-03,8220.799805,8262.0,8209.849609,8246.200195
2016-06-06,8201.049805,8234.700195,8186.049805,8228.75
2016-06-07,8266.450195,8294.950195,8216.400391,8235.549805
2016-06-08,8273.049805,8288.900391,8252.049805,8285.5
2016-06-09,8203.599609,8273.349609,8184.600098,8273.349609
2016-06-10,8170.049805,8265.599609,8162.850098,8180.25
2016-06-13,8110.600098,8125.25,8063.899902,8102.25
2016-06-14,8108.850098,8134.950195,8069.5,8134.399902
2016-06-15,8206.599609,8213.200195,8123.149902,8139.399902
2016-06-16,8140.75,8180.649902,8074.450195,8180.649902
2016-06-17,8170.200195,8195.25,8135.799805,8176.649902
2016-06-20,8238.5,8244.150391,8107.350098,8115.75
2016-06-21,8219.900391,8257.25,8202.150391,8255.400391
2016-06-22,8203.700195,8238.349609,8153.25,8213.650391
2016-06-23,8270.450195,8285.599609,8188.299805,8201.150391
2016-06-24,8088.600098,8100.700195,7927.049805,8029.100098
2016-06-27,8094.700195,8120.649902,8039.350098,8039.350098
2016-06-28,8127.850098,8146.350098,8086.850098,8096.049805
2016-06-29,8204.0,8212.400391,8157.649902,8173.100098
2016-06-30,8287.75,8308.150391,8242.099609,8260.25
2016-07-01,8328.349609,8356.75,8308.650391,8313.049805
2016-07-04,8370.700195,8398.450195,8364.700195,8376.75
2016-07-05,8335.950195,8381.450195,8319.950195,8379.299805
2016-07-07,8337.900391,8361.950195,8317.700195,8342.0
2016-07-08,8323.200195,8353.299805,8287.549805,8350.0
2016-07-11,8467.900391,8475.25,8407.049805,8413.349609
2016-07-12,8521.049805,8526.599609,8479.200195,8502.599609
2016-07-13,8519.5,8550.25,8493.549805,8540.450195
2016-07-14,8565.0,8571.400391,8500.700195,8515.75
2016-07-15,8541.400391,8594.799805,8510.049805,8565.450195
2016-07-18,8508.700195,8587.099609,8494.349609,8564.049805
2016-07-19,8528.549805,8540.049805,8476.700195,8514.299805
2016-07-20,8565.849609,8569.900391,8512.549805,8515.450195
2016-07-21,8510.099609,8585.25,8503.450195,8582.700195
2016-07-22,8541.200195,8548.950195,8489.799805,8519.650391
2016-07-25,8635.650391,8641.150391,8517.200195,8519.950195
2016-07-26,8590.650391,8644.900391,8577.150391,8633.75
2016-07-27,8615.799805,8665.0,8572.049805,8599.400391
2016-07-28,8666.299805,8674.700195,8625.25,8636.950195
2016-07-29,8638.5,8670.349609,8631.150391,8668.299805
2016-08-01,8636.549805,8711.299805,8590.5,8654.299805
2016-08-02,8622.900391,8687.200195,8611.400391,8647.450195
2016-08-03,8544.849609,8635.450195,8529.599609,8635.200195
2016-08-04,8551.099609,8601.400391,8518.150391,8599.950195
2016-08-05,8683.150391,8689.400391,8590.150391,8600.200195
2016-08-08,8711.349609,8723.5,8697.599609,8712.849609
2016-08-09,8678.25,8728.349609,8638.200195,8727.799805
2016-08-10,8575.299805,8690.099609,8564.599609,8686.700195
2016-08-11,8592.150391,8601.150391,8540.049805,8572.799805
2016-08-12,,,,
2016-08-16,8642.549805,8682.349609,8600.450195,8670.25
2016-08-17,8624.049805,8667.099609,8603.599609,8639.799805
2016-08-18,8673.25,8690.700195,8645.049805,8648.849609
2016-08-19,8666.900391,8696.599609,8647.099609,8694.299805
2016-08-22,8629.150391,8684.849609,8614.0,8667.0
2016-08-23,8632.599609,8642.150391,8580.0,8628.349609
2016-08-24,8650.299805,8661.049805,8620.900391,8648.5
2016-08-25,8592.200195,8683.049805,8583.650391,8668.849609
2016-08-26,8572.549805,8622.950195,8547.549805,8614.349609
2016-08-29,8607.450195,8622.0,8543.75,8583.75
2016-08-30,8744.349609,8750.599609,8642.25,8646.75
2016-08-31,8786.200195,8819.200195,8754.049805,8754.049805
2016-09-01,8774.650391,8813.25,8759.950195,8793.599609
2016-09-02,8809.650391,8824.099609,8768.200195,8796.349609
2016-09-06,8943.0,8950.849609,8848.450195,8852.700195
2016-09-07,8917.950195,8968.700195,8913.349609,8968.700195
2016-09-08,8952.5,8960.349609,8896.0,8915.5
2016-09-09,8866.700195,8939.150391,8858.700195,8934.299805
2016-09-12,8715.599609,8746.950195,8699.400391,8732.950195
2016-09-14,8726.599609,8739.849609,8688.900391,8710.650391
2016-09-15,8742.549805,8751.950195,8704.349609,8743.849609
2016-09-16,8779.849609,8847.650391,8750.5,8780.849609
2016-09-19,8808.400391,8824.299805,8774.200195,8788.450195
2016-09-20,8775.900391,8816.450195,8759.299805,8816.099609
2016-09-21,8777.150391,8826.849609,8757.299805,8790.299805
2016-09-22,8867.450195,8893.349609,8837.799805,8873.349609
2016-09-23,8831.549805,8885.200195,8820.299805,8880.75
2016-09-26,8723.049805,8809.549805,8715.099609,8807.900391
2016-09-27,8706.400391,8768.5,8690.5,8748.900391
2016-09-28,8745.150391,8767.049805,8703.150391,8711.200195
2016-09-29,8591.25,8800.650391,8558.25,8792.700195
2016-09-30,8611.150391,8637.150391,8555.200195,8581.5
2016-10-03,8738.099609,8745.200195,8635.0,8666.150391
2016-10-04,8769.150391,8783.650391,8736.099609,8770.0
2016-10-05,8743.950195,8806.950195,8731.400391,8806.349609
2016-10-06,8709.549805,8781.150391,8684.650391,8768.700195
2016-10-07,8697.599609,8723.700195,8663.799805,8721.700195
2016-10-10,8708.799805,8745.799805,8703.950195,8735.349609
2016-10-13,8573.349609,8681.549805,8541.349609,8671.5
2016-10-14,8583.400391,8604.450195,8549.799805,8594.0
2016-10-17,8520.400391,8615.400391,8506.150391,8612.950195
2016-10-18,8677.900391,8685.099609,8555.900391,8556.049805
2016-10-19,8659.099609,8698.75,8636.700195,8697.5
2016-10-20,8699.400391,8727.0,8678.299805,8693.349609
2016-10-21,8693.049805,8709.099609,8652.049805,8708.599609
2016-10-24,8708.950195,8736.950195,8684.150391,8709.849609
2016-10-25,8691.299805,8722.650391,8663.450195,8721.700195
2016-10-26,8615.25,8657.299805,8596.599609,8657.299805
2016-10-27,8615.25,8624.849609,8550.25,8607.099609
2016-10-28,8638.0,8653.75,8581.75,8625.0
2016-11-01,8626.25,8669.599609,8614.5,8653.150391
2016-11-02,8514.0,8549.5,8504.849609,8542.799805
2016-11-03,8484.950195,8537.650391,8476.150391,8499.849609
2016-11-04,8433.75,8504.0,8400.25,8503.599609
2016-11-07,8497.049805,8535.849609,8481.450195,8535.75
2016-11-08,8543.549805,8559.400391,8480.099609,8540.0
2016-11-09,8432.0,8476.200195,8002.25,8067.5
2016-11-10,8525.75,8598.450195,8510.700195,8555.599609
2016-11-11,8296.299805,8460.599609,8284.950195,8456.650391
2016-11-15,8108.450195,8288.549805,8093.200195,8284.849609
2016-11-16,8111.600098,8210.049805,8089.399902,8205.650391
2016-11-17,8079.950195,8151.25,8060.299805,8105.100098
2016-11-18,8074.100098,8128.950195,8048.299805,8097.549805
2016-11-21,7929.100098,8102.450195,7916.399902,8102.100098
2016-11-22,8002.299805,8019.049805,7938.149902,7989.149902
2016-11-23,8033.299805,8055.200195,7973.100098,8051.200195
2016-11-24,7965.5,8024.850098,7952.549805,8011.799805
2016-11-25,8114.299805,8122.25,7976.75,8007.950195
2016-11-28,8126.899902,8146.5,8066.5,8080.649902
2016-11-29,8142.149902,8197.349609,8128.700195,8131.549805
2016-11-30,8224.5,8234.25,8139.25,8172.149902
2016-12-01,8192.900391,8250.799805,8185.049805,8244.0
2016-12-02,8086.799805,8159.299805,8070.049805,8153.549805
2016-12-05,8128.75,8141.899902,8056.850098,8088.75
2016-12-06,8143.149902,8178.700195,8130.850098,8153.149902
2016-12-07,8102.049805,8190.450195,8077.5,8168.399902
2016-12-08,8246.849609,8256.25,8151.75,8152.100098
2016-12-09,8261.75,8274.950195,8241.950195,8271.700195
2016-12-12,8170.799805,8230.650391,8154.450195,8230.650391
2016-12-13,8221.799805,8228.849609,8155.799805,8196.150391
2016-12-14,8182.450195,8229.400391,8165.100098,8229.349609
2016-12-15,8153.600098,8225.900391,8121.950195,8128.399902
2016-12-16,8139.450195,8178.700195,8127.450195,8178.200195
2016-12-19,8104.350098,8132.5,8094.850098,8126.0
2016-12-20,8082.399902,8124.100098,8062.75,8110.600098
2016-12-21,8061.299805,8112.549805,8053.25,8105.850098
2016-12-22,7979.100098,8046.450195,7964.950195,8043.850098
2016-12-23,7985.75,8022.600098,7942.049805,7972.5
2016-12-26,7908.25,7970.049805,7893.799805,7965.100098
2016-12-27,8032.850098,8044.649902,7903.700195,7915.049805
2016-12-28,8034.850098,8100.549805,8028.399902,8047.549805
2016-12-29,8103.600098,8111.100098,8020.799805,8030.600098
2016-12-30,8185.799805,8197.0,8114.75,8119.649902
2017-01-02,8179.5,8212.0,8133.799805,8210.099609
2017-01-03,8192.25,8219.099609,8148.600098,8196.049805
2017-01-04,8190.5,8218.5,8180.899902,8202.650391
2017-01-05,8273.799805,8282.650391,8223.700195,8226.650391
2017-01-06,8243.799805,8306.849609,8233.25,8281.849609
2017-01-09,8236.049805,8263.0,8227.75,8259.349609
2017-01-10,8288.599609,8293.799805,8261.0,8262.700195
2017-01-11,8380.650391,8389.0,8322.25,8327.799805
2017-01-12,8407.200195,8417.200195,8382.299805,8391.049805
2017-01-13,8400.349609,8461.049805,8373.150391,8457.650391
2017-01-16,8412.799805,8426.700195,8374.400391,8390.950195
2017-01-17,8398.0,8440.900391,8378.299805,8415.049805
2017-01-18,8417.0,8460.299805,8397.400391,8403.849609
2017-01-19,8435.099609,8445.150391,8404.049805,8418.400391
2017-01-20,8349.349609,8423.650391,8340.950195,8404.349609
2017-01-23,8391.5,8404.150391,8327.200195,8329.599609
2017-01-24,8475.799805,8480.950195,8398.150391,8407.049805
2017-01-25,8602.75,8612.599609,8493.950195,8499.450195
2017-01-27,8641.25,8672.700195,8606.900391,8610.5
2017-01-30,8632.75,8662.599609,8617.75,8635.549805
2017-01-31,8561.299805,8631.75,8552.400391,8629.450195
2017-02-01,8716.400391,8722.400391,8537.5,8570.349609
2017-02-02,8734.25,8757.599609,8685.799805,8724.75
2017-02-03,8740.950195,8748.25,8707.75,8735.150391
2017-02-06,8801.049805,8814.099609,8770.200195,8785.450195
2017-02-07,8768.299805,8809.299805,8741.049805,8805.700195
2017-02-08,8769.049805,8791.25,8715.0,8774.549805
2017-02-09,8778.400391,8821.400391,8724.099609,8795.549805
2017-02-10,8793.549805,8822.099609,8771.200195,8812.349609
2017-02-13,8805.049805,8826.900391,8754.200195,8819.799805
2017-02-14,8792.299805,8820.450195,8772.5,8819.900391
2017-02-15,8724.700195,8807.900391,8712.849609,8778.950195
2017-02-16,8778.0,8783.950195,8719.599609,8739.0
2017-02-17,8821.700195,8896.450195,8804.25,8883.700195
2017-02-20,8879.200195,8886.25,8809.799805,8818.549805
2017-02-21,8907.849609,8920.799805,8860.950195,8890.75
2017-02-22,8926.900391,8960.75,8905.25,8931.599609
2017-02-23,8939.5,8982.150391,8927.549805,8956.400391
2017-02-27,8896.700195,8951.799805,8888.650391,8943.700195
2017-02-28,8879.599609,8914.75,8867.599609,8898.950195
2017-03-01,8945.799805,8960.799805,8898.599609,8904.400391
2017-03-02,8899.75,8992.5,8879.799805,8982.849609
2017-03-03,8897.549805,8907.099609,8860.099609,8883.5
2017-03-06,8963.450195,8967.799805,8914.0,8915.099609
2017-03-07,8946.900391,8977.849609,8932.799805,8977.75
2017-03-08,8924.299805,8957.049805,8891.950195,8950.700195
2017-03-09,8927.0,8945.799805,8899.5,8914.5
2017-03-10,8934.549805,8975.700195,8903.950195,8953.700195
2017-03-14,9087.0,9122.75,9060.5,9091.650391
2017-03-15,9084.799805,9106.549805,9075.5,9086.849609
2017-03-16,9153.700195,9158.450195,9128.549805,9129.650391
2017-03-17,9160.049805,9218.400391,9147.599609,9207.799805
2017-03-20,9126.849609,9167.599609,9116.299805,9166.950195
2017-03-21,9121.5,9147.75,9087.200195,9133.950195
2017-03-22,9030.450195,9072.900391,9019.299805,9047.200195
2017-03-23,9086.299805,9099.049805,9048.599609,9048.75
2017-03-24,9108.0,9133.549805,9089.400391,9104.0
2017-03-27,9045.200195,9094.849609,9024.650391,9093.450195
2017-03-28,9100.799805,9110.400391,9079.799805,9081.5
2017-03-29,9143.799805,9153.150391,9109.099609,9128.700195
2017-03-30,9173.75,9183.150391,9136.349609,9142.599609
2017-03-31,9173.75,9191.700195,9152.099609,9158.900391
2017-04-03,9237.849609,9245.349609,9192.400391,9220.599609
2017-04-05,9265.150391,9273.900391,9215.400391,9264.400391
2017-04-06,9261.950195,9267.950195,9218.849609,9245.799805
2017-04-07,9198.299805,9250.5,9188.099609,9223.700195
2017-04-10,9181.450195,9225.650391,9174.849609,9225.599609
2017-04-11,9237.0,9242.700195,9172.849609,9184.549805
2017-04-12,9203.450195,9246.400391,9161.799805,9242.5
2017-04-13,9150.799805,9202.650391,9144.950195,9202.5
2017-04-17,9139.299805,9160.0,9120.25,9144.75
2017-04-18,9105.150391,9217.900391,9095.450195,9163.0
2017-04-19,9103.5,9120.5,9075.150391,9112.200195
2017-04-20,9136.400391,9143.900391,9102.650391,9108.099609
2017-04-21,9119.400391,9183.650391,9088.75,9179.099609
2017-04-24,9217.950195,9225.400391,9130.549805,9135.349609
2017-04-25,9306.599609,9309.200195,9250.349609,9273.049805
2017-04-26,9351.849609,9367.0,9301.349609,9336.200195
2017-04-27,9342.150391,9367.150391,9322.650391,9359.150391
2017-04-28,9304.049805,9342.650391,9282.25,9340.950195
2017-05-02,9313.799805,9352.549805,9269.900391,9339.849609
2017-05-03,9311.950195,9346.299805,9298.400391,9344.700195
2017-05-04,9359.900391,9365.650391,9323.25,9360.950195
2017-05-05,9285.299805,9377.099609,9272.0,9374.549805
2017-05-08,9314.049805,9338.700195,9297.950195,9311.450195
2017-05-09,9316.849609,9338.950195,9307.700195,9337.349609
2017-05-10,9407.299805,9414.75,9336.0,9339.650391
2017-05-11,9422.400391,9450.650391,9411.299805,9448.599609
2017-05-12,9400.900391,9437.75,9372.549805,9436.650391
2017-05-15,9445.400391,9449.25,9423.099609,9433.549805
2017-05-16,9512.25,9517.200195,9456.349609,9461.0
2017-05-17,9525.75,9532.599609,9486.099609,9517.599609
2017-05-18,9429.450195,9489.099609,9418.099609,9453.200195
2017-05-19,9427.900391,9505.75,9390.75,9469.900391
2017-05-22,9438.25,9498.650391,9427.900391,9480.25
2017-05-23,9386.150391,9448.049805,9370.0,9445.049805
2017-05-24,9360.549805,9431.900391,9341.650391,9410.900391
2017-05-25,9509.75,9523.299805,9379.200195,9384.049805
2017-05-26,9595.099609,9604.900391,9495.400391,9507.75
2017-05-29,9604.900391,9637.75,9547.700195,9560.049805
2017-05-30,9624.549805,9635.299805,9581.200195,9590.650391
2017-05-31,9621.25,9649.599609,9609.25,9636.549805
2017-06-01,9616.099609,9634.650391,9589.900391,9603.549805
2017-06-02,9653.5,9673.5,9637.450195,9657.150391
2017-06-05,9675.099609,9687.200195,9640.700195,9656.299805
2017-06-06,9637.150391,9709.299805,9630.200195,9704.25
2017-06-07,9663.900391,9678.549805,9630.549805,9663.950195
2017-06-08,9647.25,9688.700195,9641.5,9682.400391
2017-06-09,9668.25,9676.25,9608.150391,9638.549805
2017-06-12,9616.400391,9647.049805,9598.5,9646.700195
2017-06-13,9606.900391,9654.150391,9595.400391,9615.549805
2017-06-14,9618.150391,9627.400391,9580.450195,9621.549805
2017-06-15,9578.049805,9621.400391,9560.799805,9617.900391
2017-06-16,9588.049805,9615.849609,9565.5,9595.450195
2017-06-19,9657.549805,9673.299805,9614.900391,9626.400391
2017-06-20,9653.5,9676.5,9643.75,9670.5
2017-06-21,9633.599609,9650.450195,9608.599609,9648.099609
2017-06-22,9630.0,9698.849609,9617.75,9642.650391
2017-06-23,9574.950195,9647.650391,9565.299805,9643.25
2017-06-27,9511.400391,9615.400391,9473.450195,9594.049805
2017-06-28,9491.25,9522.5,9474.349609,9520.200195
2017-06-29,9504.099609,9575.799805,9493.799805,9522.950195
2017-06-30,9520.900391,9535.799805,9448.75,9478.5
2017-07-03,9615.0,9624.0,9543.549805,9587.950195
2017-07-04,9613.299805,9650.650391,9595.5,9645.900391
2017-07-05,9637.599609,9643.650391,9607.349609,9619.75
2017-07-06,9674.549805,9700.700195,9639.950195,9653.599609
2017-07-07,9665.799805,9684.25,9642.650391,9670.349609
2017-07-10,9771.049805,9782.150391,9646.450195,9719.299805
2017-07-11,9786.049805,9830.049805,9778.849609,9797.450195
2017-07-12,9816.099609,9824.950195,9787.700195,9807.299805
2017-07-13,9891.700195,9897.25,9853.450195,9855.799805
2017-07-14,9886.349609,9913.299805,9845.450195,9913.299805
2017-07-17,9915.950195,9928.200195,9894.700195,9908.150391
2017-07-18,9827.150391,9885.349609,9792.049805,9832.700195
2017-07-19,9899.599609,9905.049805,9851.650391,9855.950195
2017-07-20,9873.299805,9922.549805,9863.450195,9920.200195
2017-07-21,9915.25,9924.700195,9838.0,9899.599609
2017-07-24,9966.400391,9982.049805,9919.599609,9936.799805
2017-07-25,9964.549805,10011.299805,9949.099609,10010.549805
2017-07-26,10020.650391,10025.950195,9965.950195,9983.650391
2017-07-27,10020.549805,10114.849609,10005.5,10063.25
2017-07-28,10014.5,10026.049805,9944.5,9996.549805
2017-07-31,10077.099609,10085.900391,10016.950195,10034.700195
2017-08-01,10114.650391,10128.599609,10065.75,10101.049805
2017-08-02,10081.5,10137.849609,10054.200195,10136.299805
2017-08-03,10013.650391,10081.150391,9998.25,10081.150391
2017-08-04,10066.400391,10075.25,9988.349609,10008.599609
2017-08-07,10057.400391,10088.099609,10046.349609,10074.799805
2017-08-08,9978.549805,10083.799805,9947.0,10068.349609
2017-08-09,9908.049805,9969.799805,9893.049805,9961.150391
2017-08-10,9820.25,9892.650391,9776.200195,9872.849609
2017-08-11,9710.799805,9771.650391,9685.549805,9712.150391
2017-08-14,9794.150391,9818.299805,9752.099609,9755.75
2017-08-16,9897.299805,9903.950195,9773.849609,9825.849609
2017-08-17,9904.150391,9947.799805,9883.75,9945.549805
2017-08-18,9837.400391,9865.950195,9783.650391,9865.950195
2017-08-21,9754.349609,9884.349609,9740.099609,9864.25
2017-08-22,9765.549805,9828.450195,9752.599609,9815.75
2017-08-23,9852.5,9857.900391,9786.75,9803.049805
2017-08-24,9857.049805,9881.5,9848.849609,9881.200195
2017-08-28,9912.799805,9925.75,9882.0,9907.150391
2017-08-29,9796.049805,9887.349609,9783.75,9886.400391
2017-08-30,9884.400391,9909.450195,9850.799805,9859.5
2017-08-31,9917.900391,9925.099609,9856.950195,9905.700195
2017-09-01,9974.400391,9983.450195,9909.849609,9937.650391
2017-09-04,9912.849609,9988.400391,9861.0,9984.150391
2017-09-05,9952.200195,9963.099609,9901.049805,9933.25
2017-09-06,9916.200195,9931.549805,9882.549805,9899.25
2017-09-07,9929.900391,9964.849609,9917.200195,9945.849609
2017-09-08,9934.799805,9963.599609,9913.299805,9958.650391
2017-09-11,10006.049805,10028.650391,9968.799805,9971.75
2017-09-12,10093.049805,10097.549805,10028.049805,10056.849609
2017-09-13,10079.299805,10131.950195,10063.150391,10099.25
2017-09-14,10086.599609,10126.5,10070.349609,10107.400391
2017-09-15,10085.400391,10115.150391,10043.650391,10062.349609
2017-09-18,10153.099609,10171.700195,10131.299805,10133.099609
2017-09-19,10147.549805,10178.950195,10129.950195,10175.599609
2017-09-20,10141.150391,10171.049805,10134.200195,10160.950195
2017-09-21,10121.900391,10158.900391,10058.599609,10139.599609
2017-09-22,9964.400391,10095.049805,9952.799805,10094.349609
2017-09-25,9872.599609,9960.5,9816.049805,9960.099609
2017-09-26,9871.5,9891.349609,9813.0,9875.25
2017-09-27,9735.75,9921.049805,9714.400391,9920.599609
2017-09-28,9768.950195,9789.200195,9687.549805,9736.400391
2017-09-29,9788.599609,9854.0,9775.349609,9814.299805
2017-10-03,9859.5,9895.400391,9831.049805,9893.299805
2017-10-04,9914.900391,9938.299805,9850.650391,9884.349609
2017-10-05,9888.700195,9945.950195,9881.849609,9927.0
2017-10-06,9979.700195,9989.349609,9906.599609,9908.150391
2017-10-09,9988.75,10015.75,9959.450195,9988.200195
